path,score
examples/gyrase_aahe/corc_extracted/A1789.sdf,39.8471422791481
examples/gyrase_aahe/corc_extracted/A2078.sdf,39.824656307697296
examples/gyrase_aahe/corc_extracted/A1376.sdf,39.48738181591034
examples/gyrase_aahe/corc_extracted/A1829.sdf,39.48132061958313
examples/gyrase_aahe/corc_extracted/A1914.sdf,38.18488883972168
examples/gyrase_aahe/corc_extracted/A1835.sdf,38.18463259935379
examples/gyrase_aahe/corc_extracted/A2138.sdf,38.026469707489014
examples/gyrase_aahe/corc_extracted/A2163.sdf,37.528951585292816
examples/gyrase_aahe/corc_extracted/A2162.sdf,37.21716010570526
examples/gyrase_aahe/corc_extracted/A339.sdf,37.148117661476135
examples/gyrase_aahe/corc_extracted/A1462.sdf,35.41025137901306
examples/gyrase_aahe/corc_extracted/A2158.sdf,35.02198910713196
examples/gyrase_aahe/corc_extracted/A1709.sdf,35.00233245640993
examples/gyrase_aahe/corc_extracted/A1307.sdf,34.94688165187836
examples/gyrase_aahe/corc_extracted/A1157.sdf,34.828887820243835
examples/gyrase_aahe/corc_extracted/A971.sdf,34.79942584037781
examples/gyrase_aahe/corc_extracted/A2003.sdf,34.71106553077698
examples/gyrase_aahe/corc_extracted/A1400.sdf,34.68034315109253
examples/gyrase_aahe/corc_extracted/A934.sdf,34.673908829689026
examples/gyrase_aahe/corc_extracted/A1173.sdf,34.65452980995178
examples/gyrase_aahe/corc_extracted/A1968.sdf,34.446735858917236
examples/gyrase_aahe/corc_extracted/A1662.sdf,34.38270938396454
examples/gyrase_aahe/corc_extracted/A1965.sdf,34.366302847862244
examples/gyrase_aahe/corc_extracted/A2082.sdf,34.29212045669556
examples/gyrase_aahe/corc_extracted/A2186.sdf,34.288461565971375
examples/gyrase_aahe/corc_extracted/A1669.sdf,34.24790275096893
examples/gyrase_aahe/corc_extracted/A1141.sdf,34.22056198120117
examples/gyrase_aahe/corc_extracted/A1656.sdf,34.21791899204254
examples/gyrase_aahe/corc_extracted/A1377.sdf,34.18593454360962
examples/gyrase_aahe/corc_extracted/A1616.sdf,34.16870617866516
examples/gyrase_aahe/corc_extracted/A983.sdf,34.08121770620346
examples/gyrase_aahe/corc_extracted/A1192.sdf,34.01693606376648
examples/gyrase_aahe/corc_extracted/A1395.sdf,33.80664771795273
examples/gyrase_aahe/corc_extracted/A1972.sdf,33.72379159927368
examples/gyrase_aahe/corc_extracted/A1620.sdf,33.52238190174103
examples/gyrase_aahe/corc_extracted/A1289.sdf,30.805640816688538
examples/gyrase_aahe/corc_extracted/A1451.sdf,25.505033493041992
examples/gyrase_aahe/corc_extracted/A1995.sdf,24.81767013669014
